Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2014/08/12, 05:15:34, -41.404289, -71.568794, 967.27,  252.00, 142, 0, 4.28, 1
2014/08/12, 05:59:59, -41.404247, -71.568863, 969.06,  0.00, 142, 0, 7.41, 1
2014/08/12, 06:29:37, -41.404301, -71.568863, 969.33,  252.00, 339, 0, 6.00, 1
2014/08/12, 06:59:12, -41.404312, -71.568878, 960.79,  0.00, 217, 0, 1.75, 1
2014/08/12, 07:29:02, -41.404221, -71.568787, 967.56,  612.00, 229, 0, 12.65, 1
2014/08/12, 07:58:43, -41.404301, -71.568848, 974.83,  0.00, 25, 0, 10.25, 1
2014/08/12, 08:28:27, -41.404282, -71.568863, 970.80,  900.00, 205, 0, 2.46, 1
2014/08/12, 08:58:09, -41.404003, -71.568565, 977.81,  936.00, 254, 0, 39.75, 1
2014/08/12, 09:27:46, -41.402676, -71.568115, 973.53,  108.00, 267, 0, 152.25, 1
2014/08/12, 09:57:46, -41.401997, -71.566147, 986.51,  1296.00, 48, 0, 180.67, 1
2014/08/12, 10:27:58, -41.401260, -71.566208, 970.98,  828.00, 91, 0, 82.11, 1
2014/08/12, 11:11:35, -41.401249, -71.566254, 958.72,  144.00, 14, 0, 4.03, 1
2014/08/12, 11:58:59, -41.401241, -71.566307, 970.88,  0.00, 323, 0, 4.51, 1
2014/08/12, 12:29:08, -41.400841, -71.565552, 989.92,  216.00, 277, 0, 77.10, 1
2014/08/12, 12:59:31, -41.400345, -71.565208, 967.12,  0.00, 117, 0, 62.17, 1
2014/08/12, 13:31:47, -41.399235, -71.565331, 1010.08,  396.00, 302, 0, 123.85, 1
2014/08/12, 14:35:22, -41.398479, -71.565422, 944.69,  216.00, 14, 0, 84.41, 1
2014/08/12, 15:05:50, -41.398430, -71.565323, 961.16,  612.00, 230, 0, 9.89, 1
2014/08/12, 15:36:30, -41.398495, -71.565262, 951.67,  216.00, 4, 0, 8.84, 1
2014/08/12, 16:07:04, -41.398533, -71.564972, 918.52,  0.00, 183, 0, 24.56, 1
2014/08/12, 16:37:36, -41.399212, -71.564224, 920.61,  1440.00, 180, 0, 97.94, 1
2014/08/12, 17:09:56, -41.399136, -71.564377, 912.30,  36.00, 157, 0, 15.31, 1
2014/08/12, 17:40:53, -41.402996, -71.574867, -31.42,  3240.00, 8, 0, 974.55, 1
2014/08/12, 18:11:43, -41.403038, -71.576584, 123.20,  756.00, 234, 0, 143.28, 1
2014/08/12, 19:16:48, -41.398487, -71.565422, 926.84,  1044.00, 230, 0, 1059.64, 1
2014/08/12, 19:47:17, -41.398197, -71.564896, 978.89,  1044.00, 112, 0, 54.45, 1
2014/08/12, 20:17:55, -41.398571, -71.565323, 937.93,  756.00, 341, 0, 54.75, 1
2014/08/12, 20:48:05, -41.398849, -71.565346, 922.52,  4068.00, 332, 0, 30.97, 1
2014/08/12, 21:18:34, -41.398476, -71.565277, 940.64,  108.00, 91, 0, 41.87, 1
2014/08/12, 21:48:37, -41.398430, -71.565353, 955.73,  144.00, 233, 0, 8.15, 1
2014/08/12, 22:18:40, -41.398418, -71.565178, 939.64,  288.00, 47, 0, 14.66, 1
2014/08/12, 22:49:04, -41.398510, -71.565262, 945.31,  252.00, 159, 0, 12.40, 1
2014/08/12, 23:35:37, -41.398586, -71.565308, 937.66,  0.00, 262, -4, 9.28, 1
2014/08/13, 00:05:25, -41.398540, -71.565353, 954.77,  684.00, 148, -2, 0.00, 1
2014/08/13, 00:35:12, -41.398514, -71.565445, 932.42,  0.00, 102, 0, 8.20, 1
2014/08/13, 01:05:28, -41.398563, -71.565331, 931.80,  216.00, 75, 0, 10.96, 1
2014/08/13, 01:36:55, -41.398811, -71.565399, 930.45,  828.00, 201, 0, 28.15, 1
2014/08/13, 02:07:23, -41.400311, -71.565002, 920.93,  0.00, 0, 0, 170.05, 1
2014/08/13, 02:52:02, -41.399521, -71.565941, 941.50,  432.00, 68, 0, 117.69, 1
2014/08/13, 03:41:31, -41.398563, -71.565384, 925.88,  612.00, 31, 0, 116.22, 1
